code,product_name,brands,categories_en,countries_en,nutriscore_grade,nutriscore_score,nova_group,energy_kcal_100g,fat_100g,saturated_fat_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,carbohydrates_100g,ingredients_text,additives_n,labels_en,sat_fat_ratio,protein_density,sugar_density,has_additives,n_ingredients,has_added_sugar,has_palm_oil,claims_healthy,health_claim,actually_unhealthy,is_DE,grade_upper,is_health_marketed
4088700057988,HIGH PROTEIN BAR LOW CARB,BSc,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Meat alternatives,Tofu,Plain tofu",Australia,a,-8.0,3.0,423.455815113475,3.89380530973451,0.619469026548673,0.353982300884956,6.19469026548673,14.7787610619469,0.0132743362831858,0.0053097345132743,5.57522123893805,"Soybean Extract 98%, E511 2%",1.0,"Vegetarian,No preservatives,Vegan,Australian made,Health Star Rating,Health Star Rating 5",0.1590909090909093,0.0349003615831478,0.0008359368043867,1,2,0,0,1,protein,0,0,A,Health-marketed
4088700061992,Aldi tuna,Portview,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas,Tuna chunks",Australia,a,-4.0,,103.076923076923,0.615384615384615,0.153846153846154,0.153846153846154,0.0,23.8461538461538,0.476923076923077,0.190769230769231,0.153846153846154,,0.0,,0.2500000000000004,0.2313432835820893,0.0014925373134328,0,1,0,0,0,,0,0,A,Other
4088700062036,Caramelised Onion Hommus,Deli Originals Fresh,"Plant-based foods and beverages,Plant-based foods,Condiments,Spreads,Plant-based spreads,Salted spreads,Sauces,Dips,Hummus",Australia,c,6.0,3.0,315.0,23.0,2.0,2.0,0.0,7.0,1.0625,0.425,17.0,"Chickpeas (42%), Water, Vegetable Oil, Tahini (11%) (Sesame Seed Paste), Onion (8%), Sugar, Garlic Powder (1%), Salt, Acidity Regulators (575, 330, 260), Preservative (202), Oregano, Pepper. CONTAINS SESAME. MAY BE PRESENT ALMOND, BRAZIL NUT, CASHEW, HAZELNUT, MACADAMIA, PECAN, PINE NUT, PISTACHIO, WALNUT, EGG, FISH, LUPIN.",4.0,,0.0869565217391304,0.0222222222222222,0.0063492063492063,1,25,1,0,0,,0,0,C,Other
4088700063576,Choceur  milk mini,Aldi,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolates,Candies,Milk chocolates",Australia,e,32.0,4.0,562.0,35.5,22.0,51.0,0.0,8.0,0.25,0.1,52.0,"Sugar, Cocoa Butter, Cream Powder (Milk) (16%). Cocoa Mass Full Cream Milk Powder, Skim Milk Powder, Lactose (Milk), Emulsifier (322) (Soy), Vanilla Extract CONTAINS MILK, SOY. MAY CONTAIN SULPHITES, GLUTEN, WHEAT, ALMOND, BRAZIL NUT, CASHEW, HAZELNUT, MACADAMIA, PECAN, PINE NUT, PISTACHIO, WALNUT, PEANUT. Milk Chocolate Mini Bars Include 32% Cocoa Solids Minimum and 25% Milk Solids Minimum.",1.0,"FSC,Made in Germany",0.6197183098591549,0.0142348754448398,0.090747330960854,1,20,1,0,0,,1,1,E,Other
4088700065624,tuna lemon & pepper,PORTVIEW,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas",Australia,a,-6.0,4.0,40.5051826506994,4.6,0.8,0.8,0.8,19.5,0.0,0.0,0.8,"Skipjack Tuna (Katsuwonus pelamis) (Fish) (68%), Water, Soybean Oil, Sugar, Salt, Ground Black Pepper (0.6%), Acidity Regulator (330), Reconstituted Lemon Juice (0.3%), Thickener (1422), Vegetable Broth, Stabiliser (412), Lemon Flavour",3.0,"Health Star Rating,Health Star Rating 4",0.1739130434782609,0.4814198757763975,0.0197505590062111,1,12,1,0,0,,0,0,A,Other
4088700065631,tuna sweet chilli & onion,PORTVIEW,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas","Australia,Germany",c,5.0,4.0,128.0,3.6,0.5,10.1,0.0,13.1,1.3775,0.551,10.2,"Skipjack Tuna (Katsuwonus pelamis) (Fish) (54%), Water, Sugar, Vegetable Oil, Onion (3%), Red Chilli (2%), Natural Flavours, Tomato Paste, Thickener (1422), Chilli Powder (0.8%), Natural Colour (160c)",2.0,"No preservatives,Health Star Rating,Health Star Rating 3.5",0.1388888888888889,0.10234375,0.07890625,1,11,1,0,0,,0,0,C,Other
4088700065648,tuna tomato & basil,PORTVIEW,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas",Australia,a,-1.0,4.0,112.961658448224,4.52631578947368,1.0,2.2,0.689975,14.6315789473684,0.95,0.38,2.95,"Skipjack Tuna (Katsuwonus pelamis) (Fish) (58%), Water, Vinegar, Soybean Oil, Sundried Tomato (5%), Tomato Paste (2.5%), Sugar, Thickener (1422), Salt, Sweet Basil (0.3%), Acidity Regulator (330), Vegetable Broth, Stabiliser (412), Colour (160c)",4.0,"Health Star Rating,Health Star Rating 4",0.2209302325581397,0.1295269487750552,0.0194756347438752,1,14,1,0,0,,0,0,A,Other
4088700065655,YELLOWFIN TUNA Italian Style In Oil,OceanRise,"Seafood,Fishes and their products,Canned foods,Fishes,Fatty fishes,Canned fishes,Tunas,Canned tunas,Tuna chunks",Australia,a,-6.0,3.0,141.428571428571,2.6,0.3,1.0,0.0,18.8,0.0010535714285714,0.0004214285714285,1.0,"Yellowfin Tuna (Thunnus albacares) (Fish) (74%), Sunflower Oil (11%), Water, Extra Virgin Olive Oil (4.8%), Sea Salt.",0.0,"Sustainable,Sustainable fishery,Sustainable Seafood MSC",0.1153846153846153,0.1329292929292933,0.007070707070707,0,5,0,0,0,,0,0,A,Other
4088700067840,Crispetts crispbread light & crunchy,DAMORA,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Extruded crispbreads","Australia,Germany",a,0.0,4.0,242.420103796777,0.2002,0.1,0.6,0.0,1.5,0.12,0.048,11.0,"Wheat Flour, Rice Flour, Rye Flour, Whey Powder (Milk), Icing Sugar (Sugar, Wheat Starch), Inulin, Salt. CONTAINS GLUTEN, WHEAT, MILK. MAY CONTAIN SULPHITES, ALMOND, BRAZIL NUT, CASHEW, HAZELNUT, MACADAMIA, PECAN, PINE NUT, PISTACHIO, WALNUT, EGG, PEANUT, SESAME, SOY.",0.0,No preservatives,0.4995004995004996,0.0061876056338028,0.0024750422535211,0,23,1,0,1,light,0,0,A,Health-marketed
4088700068533,Garlic Bread Slices,World Kitchen,"Snacks,Salty snacks,Appetizers,Garlic breads",Australia,d,17.0,,390.0,24.3333333333333,9.0,2.66666666666667,0.0,6.66666666666667,1.05,0.42,35.6666666666667,,0.0,"Health Star Rating,Health Star Rating 1.5",0.3698630136986306,0.0170940170940171,0.0068376068376068,0,1,0,0,0,,1,1,D,Other
4088700068809,BEEF STROGANOFF,Health & Vitality,"Frozen foods,Meals,Frozen ready-made meals",Australia,b,1.0,,99.8702540289537,0.676020408163264,0.318877551020408,0.459183673469389,0.433673469387754,2.28316326530612,0.274234693877551,0.10969387755102,5.25510204081632,,0.0,"Sustainable,No preservatives,Sustainable Palm Oil,Health Star Rating,Health Star Rating 3.5",0.4716981132075478,0.0228612942612942,0.0045978021978022,0,1,0,0,0,,0,0,B,Other
4088700068816,Lamb Hot Pot,Health & Vitality,"Frozen foods,Meals,Combination Meals,Frozen ready-made meals",Australia,b,1.0,4.0,82.4137931034483,2.51724137931034,1.0,2.20689655172414,1.31034482758621,5.79310344827586,0.575,0.23,8.41379310344828,"Rosemary Sauce (44%) [Water, Peas, Thickener (1422), Milk Solids, Sugar, Salt, Wheat Flour, Vegetable Oil, Garlic, Spices, Butter (Milk), Natural Colour (150a), Yeast Extract, Natural Flavour, Rosemary], Reconstituted Mashed Potato (41%) {Water, Potato Flakes [Potato Flakes, Emulsifier (471), Acidity Regulator (330)], Milk Solids, Vegetable Oil, Natural Flavours (Milk), Spices, Salt, Herb}, Cooked Lamb (8%), Carrots (7%).",4.0,Australian made,0.3972602739726035,0.0702928870292886,0.0267782426778242,1,27,1,0,0,,0,0,B,Other
4088700070772,Snack Stack Sour Cream & Onion Flavour Stackable Chips,Sprinters,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps",Australia,e,26.0,4.0,510.0,28.75,13.5,2.0,1.28471111111111,5.5,2.08125,0.8325,60.0,"dried potatoes 60%, palm oil, tapioca starch, sour cream and onion seasoning 4% (milk, natural flavours), onion powder 2%, emulsifiers (322 (soy), 471), salt, sugar, acidity regulator (330)",3.0,"Sustainable,No preservatives,Sustainable Palm Oil",0.4695652173913043,0.0107843137254901,0.0039215686274509,1,11,1,1,0,,1,1,E,Other
4088700072677,Potset Greek Style Yogurt Natural,Lyttos,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Greek-style yogurts",Australia,c,5.0,1.0,92.0,8.9,5.8,1.8,0.0,3.3,0.085,0.034,4.5,"Pasteurised Milk, Cream (Milk), Live Cultures (Milk) [Including aBc Probiotic Cultures (Lactobacillus acidophilus, Bifidobacterium lactis, Lactobacillus casei)]. CONTAINS MILK. Suitable for Vegetarians. Keep refrigerated. Store below 4 °C. Keep upright.",0.0,"Vegetarian,Australian made",0.6516853932584269,0.0358695652173913,0.0195652173913043,0,5,0,0,0,,0,0,C,Other
4088700073209,Basil Pesto,Remano,"Condiments,Sauces,Pestos,Green pestos",Australia,e,23.0,4.0,448.936170212766,44.6808510638298,7.23404255319149,1.91489361702128,0.0,5.53191489361702,2.29255319148936,0.917021276595745,6.38297872340426,"Sunflower Oil, Basil (36%), Grana Padano DOP Cheese (8%) [Cow's Milk, Salt, Enzyme (Rennet), Preservative (1105) (Egg)), Cashew (4%), Glucose Syrup, Pecorino Romano DOP Cheese (3%) [Sheep's Milk, Salt, Enzyme (Rennet)], Potato Flakes, Salt, Pine Nut (1%), Acidity Regulator (270), Garlic Puree, Natural Basil Flavour, Antioxidant (300). CONTAINS CASHEW, PINE NUT, EGG, MILK. MAY CONTAIN ALMOND, PISTACHIO, WALNUT, FISH, PEANUT, SESAME, SOY",3.0,,0.1619047619047618,0.0123222748815165,0.0042654028436019,1,27,1,0,0,,1,1,E,Other
4088700075579,Chicken Fetta & Parsley Sausages,Specially Selected,"Meats and their products,Meats,Prepared meats,Sausages",Australia,d,11.0,,190.667497368251,3.73493975903614,1.08433734939759,0.72289156626506,0.0,8.55421686746988,1.90060240963855,0.760240963855422,15.0602409638554,,0.0,No gluten,0.2903225806451616,0.0448645783132531,0.0037913728152044,0,1,0,0,0,,1,1,D,Other
4088700076507,Vanilla Yogurt,Yoguri Protein,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Vanilla yogurt",Australia,a,-3.0,4.0,56.875,0.3125,0.1875,3.1875,0.125,9.5,0.1,0.04,3.8125,"Skim Milk, Water, Rice Starch, Natural Flavour, Lemon Pulp, Enzyme (Lactase), Live Yogurt Cultures (Lactobacillus bulgaricus Streptococcus thermophilus), Sweetener (960), Vanilla Bean (0.01%), Milk Extract.",1.0,"Vegetarian,Australian made,No added sugar",0.6,0.167032967032967,0.056043956043956,1,10,0,0,0,,0,0,A,Other
4088700077726,Cottage Cheese,Westacre Dairy,"Dairies,Fermented foods,Fermented milk products,Cheeses,Fresh cheeses,Cottage cheeses",Australia,b,1.0,,88.8,2.24,1.6,3.84,0.0,13.2,0.7675,0.307,3.84,,0.0,,0.7142857142857143,0.1486486486486486,0.0432432432432432,0,1,0,0,0,,0,0,B,Other
4088700077825,Mexican Style Chipotle Chicken Quesadillas,Urban Eats,"Meats and their products,Meals,Meats,Chicken and its products,Poultries,Meals with meat,Chickens,Poultry meals,Meals with chicken",Australia,c,5.0,,219.333333333333,7.4,3.4,1.8,0.0,12.7333333333333,1.1,0.44,24.0,,0.0,"Health Star Rating,Health Star Rating 2",0.4594594594594594,0.0580547112462005,0.0082066869300911,0,1,0,0,0,,0,0,C,Other
4088700078341,Protein Oat Bar,Hillcrest,Protein-oat-bar,Australia,e,28.0,4.0,377.777777777778,28.75,16.5,27.25,4.75,14.0,1.325,0.53,42.0,"Wholegrain Cereals (25%) (Rolled Oats, Wholemeal Wheat Flour), Dark Chocolate Chips (23%) [Sugar, Cocoa Mass, Cocoa Butter¹, Milk Fat, Emulsifier (322) (Soy), Natural Flavour], Margarine (Hydrogenated Palm Oil, Coconut Oil, Water, Salt, Emulsifiers [471, 322 (Soy)], Antioxidant (307)}, Brown Sugar, Peanut (9%), Peanut Butter (6%) (Peanut, Salt), Isolate Soy Protein (6%), Whole Egg Powder, Salt, Raising Agents (450,500), Gelling Agents (410, 415), Emulsifier (471). CONTAINS GLUTEN, WHEAT, EGG, MILK, PEANUT, SOY. MAY CONTAIN SULPHITES, ALMOND, BRAZIL NUT, CASHEW, HAZELNUT, MACADAMIA, PECAN, PINE NUT, PISTACHIO, WALNUT, LUPIN, SESAME. Dark Chocolate Chips Includes 40% Cocoa Solids Minimum. Product Includes 19% Rolled Oats, 15% Peanuts and 9% Cocoa Solids Minimum. 1Rainforest Alliance Certified. www.ra.org Contributes to the Production of Sustainable Palm Oil.",7.0,"Sustainable,Sustainable Palm Oil",0.5739130434782609,0.0370588235294117,0.0721323529411764,1,44,1,1,1,protein,1,1,E,Health-marketed
4088700078747,Choceur liviano hazelnut cocoa crème,Choceur,"Snacks,Sweet snacks,Cocoa and its products,Confectioneries,Chocolate candies",Australia,e,27.0,4.0,555.0,35.0,16.3,39.0,1.821875,9.8,0.2,0.08,49.3,"Milk Chocolate (31%) [Sugar, Full Cream Milk Powder, Cocoa Butter, Cocoa Mass, Buttermilk Powder (Milk), Lactose (Milk), Emulsifier (322) (Soy), Vanilla Extract], Sugar, Palm Fat [Includes Antioxidant (307b)], Buttermilk Powder (Milk), Wheat Flour, Ground Hazelnut (7%), Alkalised Reduced Fat Cocoa Powder° (2.8%), Butterfat (Milk) (2.5%), Whole Wheat Flour, Cocoa Mass°, Cocoa Butter, Full Cream Milk Powder, Whey Powder (Milk), Emulsifier (322) (Soy), Wheat Starch, Lactose (Milk), Salt, Raising Agent (500), Vanilla Extract. CONTAINS GLUTEN, WHEAT, HAZELNUT, MILK, SOY. MAY CONTAIN SULPHITES, ALMOND, BRAZIL NUT, CASHEW, MACADAMIA, PECAN, PINE NUT, PISTACHIO, WALNUT, EGG, PEANUT. Milk Chocolate Includes 30% Cocoa Solids Minimum and 20% Milk Solids Minimum. Dark Chocolate (1%) Includes 48% Cocoa Solids Minimum. Liviano Hazelnut Cocoa Crème Includes 55% Hazelnut Crème Filling, 19% Milk Solids Minimum, 14% Cocoa Solids Minimum and 12% Wafers.",3.0,"Sustainable,Sustainable Palm Oil,Made in Germany,PEFC,Rainforest Alliance",0.4657142857142857,0.0176576576576576,0.0702702702702702,1,42,1,1,0,,1,1,E,Other
4088700082904,Real Mayonnaise,Colway,"Condiments,Sauces,Mayonnaises",Australia,d,17.0,3.0,720.0,79.5,6.0,1.5,0.0,1.0,0.8875,0.355,2.0,"canola oil [canola oil, antioxidant (304)], water, egg yolk (6,2%), vinegar, sugar, mustard [acidity regulator (260)], salt, acidity regulator (330), spice extract, antioxidant (385),",4.0,,0.0754716981132075,0.0013888888888888,0.0020833333333333,1,13,1,0,0,,1,1,D,Other
4088700083819,Cage Eggs,Lodge Farm,"Farming products,Eggs,Chicken eggs,Cage chicken eggs,Fresh eggs",Australia,a,0.0,,143.269230769231,9.90384615384615,3.26923076923077,0.288461538461538,0.0,12.2115384615385,0.338942307692308,0.135576923076923,1.34615384615385,,0.0,,0.330097087378641,0.0852348993288591,0.0020134228187919,0,1,0,0,0,,0,0,A,Other
4088700084342,Gouda Mild & Creamy Cheese,EMPORIUM SELECTION,"Dairies,Fermented foods,Fermented milk products,Cheeses",Australia,c,7.0,4.0,368.0,30.5,21.2,0.1,0.0,23.4,0.0018125,0.000725,0.1,"Pasteurised Cow's Milk, Salt, Starter Culture (Milk), Enzyme (Non-Animal Rennet), Preservative (251), Colour (160a)",2.0,,0.6950819672131148,0.0635869565217391,0.0002717391304347,1,6,0,0,0,,0,0,C,Other
4088700085127,Light Soy Milk,Inner Goodness,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Legume-based drinks,Soy-based drinks","Australia,Germany",b,-3.0,4.0,48.0,1.52,0.12,1.8,0.52,3.4,0.15,0.06,4.6,"Water, Soy Protein Isolate (4%), Maltodextrin, Sugar, Vegetable Oil, Acidity Regulators (450, 526, 332, 504), Calcium, Vitamin (Vitamin A, Vitamin B₁2, Riboflavin).",4.0,"Vegetarian,Vegan,Health Star Rating,Health Star Rating 5",0.0789473684210526,0.0708333333333333,0.0375,1,13,1,0,1,light,0,0,B,Health-marketed
4088700091173,Finest Dark Caramel Sea Salt,MOSER ROTH,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar",Australia,e,33.0,4.0,530.592734225621,30.4,18.8,53.2,0.0,4.8,0.45,0.18,57.6,"Sugar, Cocoa Mass, Cocoa Butter, Glucose Syrup, Butterfat (Milk), Emulsifier [322 (Soy)], Salt, Natural Flavour, Vanilla Extract.",1.0,,0.618421052631579,0.0090464864864864,0.1002652252252253,1,9,1,0,0,,1,1,E,Other
4088700091180,Dark Chocolate 70% Cocoa,Moser Roth,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates",Australia,e,24.0,,560.0,42.4,25.6,28.0,0.0,9.6,0.05,0.02,33.6,,0.0,No preservatives,0.6037735849056605,0.0171428571428571,0.05,0,1,0,0,0,,1,1,E,Other
4088700091197,Dark Chocolate 85% Cocoa,MOSER ROTH,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Dark chocolates,Dark chocolate bar",Australia,e,21.0,3.0,600.0,50.0,30.8,14.0,0.0,11.2,0.23,0.092,20.0,"Cocoa Mass, Cocoa Butter, Sugar, Alkalised Reduced Fat Cocoa Powder, Emulsifier 322 (Soy), Vanilla Extract.",0.0,"Fair trade,Fairtrade International,Fairtrade cocoa,PEFC",0.616,0.0186666666666666,0.0233333333333333,0,6,1,0,0,,1,1,E,Other
4088700091203,DARK SEA SALT,MOSER ROTH,"Snacks,Sweet snacks,Cocoa and its products,Chocolates,Salted chocolates",Australia,e,30.0,4.0,548.0,34.4,20.8,48.0,0.0,5.6,0.4,0.16,51.6,"sugar, cocoa mass, cocoa butter, emulsifier [322 (soy)], sea salt, vanilla extract,",1.0,,0.6046511627906977,0.0102189781021897,0.0875912408759124,1,7,1,0,0,,1,1,E,Other
4088700091982,Vanilla Bean Yogurt,Brooklea,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,c,4.0,,121.0,4.2,2.5,13.5,0.0,4.9,0.1575,0.063,13.6,,0.0,,0.5952380952380952,0.040495867768595,0.1115702479338843,0,1,0,0,0,,0,0,C,Other
4088700091999,Natural Yogurt,Brooklea,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts,Cow milk yogurts",Australia,c,3.0,3.0,69.5506692160611,4.5,2.7,6.0,0.1,4.8,0.1425,0.057,6.0,"Organic Full Cream Milk, Organic Milk Powder, Milk Powder, Live Yogurt Cultures (Milk) (Including Acidophilus and Bifidobacterium)",0.0,"Organic,Australian made,No added sugar",0.6000000000000001,0.0690144329896908,0.0862680412371135,0,4,0,0,0,,0,0,C,Other
4088700092262,Orange Juice with Pulp,PICK'D,"Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Orange juices,Orange juices with pulp",Australia,e,34.0,1.0,167.3,1.0,1.0,81.0,0.28,1.0,100.0,40.0,6.0,Orange Juice,0.0,"Health Star Rating,Health Star Rating 5,No added sugar",1.0,0.0059772863120143,0.4841601912731619,0,1,0,0,0,,1,1,E,Other
4088700092354,Strawberry Yogurt,Yoguri Protein,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts",Australia,a,-4.0,4.0,58.75,0.3125,0.1875,3.375,0.125,9.625,0.103125,0.04125,4.25,"Skim Milk, Strawberry Purée (5%), Rice Starch, Tapioca Flour, Natural Flavour, Black Carrot & Blackcurrant Concentrate, Sweetener (960), Salt, Lemon Pulp, Enzyme, Live Yogurt Cultures (Milk) (Lactobacillus bulgaricus, Streptococcus thermophilus).",1.0,"Australian made,No added sugar",0.6,0.1638297872340425,0.0574468085106383,1,12,0,0,0,,0,0,A,Other
4088700092378,Passionfruit Yogurt,Brooklea,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",Australia,a,-1.0,4.0,69.7896749521988,1.6,1.0,6.6,0.4,5.4,0.1725,0.069,8.2,"Skim Milk, Milk Solids, Reconstituted Passionfruit Juice (5%), Cream (Milk), Passionfruit Pulp (2.7%), Thickener (1442), Acidity Regulators (331, 330), Flavours, Colour (160a), Sweetener (955), Live Yogurt Cultures. CONTAINS MILK. Keep refrigerated. Store below 4 °C. Once opened, 'consume within 5 days. For Best Before Date, see side of tub.",5.0,No added sugar,0.625,0.0773753424657534,0.0945698630136987,1,14,0,0,0,,0,0,A,Other
4088700157008,Light Tasty Cheese Shredded,Westacre Dairy,"Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Cheddar cheese,Packaged-cheese",Australia,d,15.0,4.0,336.0,23.6,15.2,1.2,0.0,30.0,1.8,0.72,1.2,"Milk, Salt, Starter Culture (Milk), Enzyme (Non-Animal Rennet), Anti-Caking Agent (460). CONTAINS MILK. +Contains at least 25% less fat than Westacre Dairy Tasty Cheese Shredded. Keep refrigerated. Store below 4 °C.",1.0,,0.6440677966101694,0.0892857142857142,0.0035714285714285,1,5,0,0,1,light,1,1,D,Health-marketed
4088700157046,Aged Cheddar Cheese 36 Months,EMPORIUM SELECTION,"Dairies,Fermented foods,Fermented milk products,Cheeses,Cow cheeses,Cheeses from the United Kingdom,Cheeses from England,Cheddar cheese",Australia,d,15.0,,419.0,34.0,23.5,1.0,0.0,27.0,1.6,0.64,0.8,,0.0,,0.6911764705882353,0.0644391408114558,0.0023866348448687,0,1,0,0,0,,1,1,D,Other
4088700157268,white sandwich,BAKERS LIFE,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads,White breads",Australia,a,-3.0,4.0,234.615384615385,3.0,0.5,3.1,7.9,10.1,0.95,0.38,38.5,"Wheat Flour [Contains Vitamins (Thiamin, Folic Acid)], Water, Yeast, Wheat Fibre, Wheat Gluten, White Vinegar, Vegetable Oil, lodised Salt, Soy Flour, Fermented Wheat Flour, Emulsifiers (472e, 481), Minerals (Iron, Zinc); Vitamins (Vitamin E, Niacin, Vitamin B6). Contains 55% Wheat Flour.",2.0,No preservatives,0.1666666666666666,0.0430491803278687,0.0132131147540983,1,17,0,0,0,,0,0,A,Other
4088700157770,Yogurt squishy blueberry,Brooklea (Aldi Australia),"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Fermented dairy desserts with fruits,Yogurts,Fruit yogurts",Australia,b,2.0,4.0,84.2857142857143,1.57142857142857,1.0,8.85714285714286,0.0,3.71428571428571,0.110714285714286,0.0442857142857143,13.4285714285714,"skim milk, sugar, cream (from milk), milk solids, blueberry puree (3,1%), thickeners (1401, 1442), rice starch, mineral (calcium), stabilisers (406, 440), natural flavours, acidity regulators (330, 331), live yogurt cultures, contains milk, suitable for vegetarians,",6.0,"Vegetarian,Australian made",0.6363636363636369,0.0440677966101694,0.1050847457627118,1,19,1,0,0,,0,0,B,Other
4088700157800,Smooth & Creamy yogurt with real Vanilla,Brooklea,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts,Plain fermented dairy desserts,Plain yogurts",Australia,c,4.0,4.0,94.666666666667,1.7333333333333,1.3333333333333,12.733333333333,0.0,4.0,0.12,0.048,15.333333333333,"_milk_, skim _milk_, sugar, water, _milk_ solids, thickeners (E1422, E1442, E406, E440), natural flavours, mineral (calcium), acidity regulator E330, acidity regulator E331, live yoghurt cultures.",6.0,,0.7692307692307647,0.0422535211267604,0.1345070422535171,1,14,1,0,0,,0,0,C,Other
